	2631.02	20885029963190750156	156		广州地铁单程票 1张	4.00	99045178774071		6bff439ef99544cea1f352ae253de7d175	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004070012841947	0.00	转账	2016-01-10 20:11:00
	2635.02	20885124604971030156	156		广州地铁单程票 1张	4.00	99076864536101		e0ae251909ea477b811f132281ebd03b03	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004100018993624	0.00	转账	2016-01-10 20:11:58
	2643.02	20887023398380490156	156		广州地铁单程票 2张	8.00	99071411827041		b1a349623c8b42a1b253dae7e4a59ff449	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	8.00	2016011021001004040089766990	0.00	转账	2016-01-10 20:12:06
	2651.02	20888127103447630156	156		广州地铁单程票 1张	8.00	100334637516761		12f3cba3032149c1b0df4db581fafa2863	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	8.00	2016011021001004760085898530	0.00	转账	2016-01-10 20:15:55
	2653.02	20881029654554630156	156		广州地铁单程票 1张	2.00	99087920062461		8f2d41dc2336479ba2b5e84b1f6d63bb63	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004460048207400	0.00	转账	2016-01-10 20:16:09
	2656.02	20882120275685800156	156		广州地铁单程票 1张	3.00	100463505694581		db8343cce1e0403fa97c8b5fefb57fef80	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004580070210806	0.00	转账	2016-01-10 20:17:50
	2662.02	20889020320117500156	156		广州地铁单程票 1张	6.00	99215158346751		a77734b5b84541a7ba3bd6ee66eeddb750	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004750099367612	0.00	转账	2016-01-10 20:19:07
	2668.02	20884128652102320156	156		广州地铁单程票 1张	6.00	99119251434231		26920cfad6b9451fadf7cb6bd019d5f032	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004230055399671	0.00	转账	2016-01-10 20:20:25
	2672.02	20880224293624510156	156		广州地铁单程票 2张	4.00	99134431318451		6bce98d8b2184632b005189fb835644651	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004450047447209	0.00	转账	2016-01-10 20:21:12
	2676.02	20889125889307770156	156		广州地铁单程票 1张	4.00	98941673693771		e812cb7aea7e4a2eabf8fead8843225d77	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004770091368266	0.00	转账	2016-01-10 20:22:45
	2681.02	20885028649042440156	156		广州地铁单程票 1张	5.00	98941154584241		14d5aabf151d43138169b52621a74be344	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004240038970290	0.00	转账	2016-01-10 20:23:19
	2685.02	20887028335830450156	156		广州地铁单程票 1张	4.00	99071502789041		c24b5c464d0f480aa4076e8f46a923f945	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004040090348743	0.00	转账	2016-01-10 20:24:05
	2688.02	20889129361045930156	156		广州地铁单程票 1张	3.00	99280816413591		5a2201b315374e9997fbc6cfc6c1f26093	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004590076709209	0.00	转账	2016-01-10 20:27:34
	2692.02	20882023988901990156	156		广州地铁单程票 1张	4.00	98981687410191		fb36630070f4495e94dabe1bea7986ac99	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004190079879247	0.00	转账	2016-01-10 20:27:45
	2696.02	20889026286364640156	156		广州地铁单程票 1张	4.00	99088028301461		b4bf7acb21034007a895ad077bf7054c64	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004460048417406	0.00	转账	2016-01-10 20:31:10
	2702.02	20882029155631860156	156		广州地铁单程票 1张	6.00	99003764834181		9aab8af7590d4f679ce6d79edbe79e4386	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004180078569612	0.00	转账	2016-01-10 20:41:06
	2704.02	20880127912484930156	156		广州地铁单程票 1张	2.00	99181341253491		e784c460da9e4aa592641d42a5f1e3be93	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004490071248592	0.00	转账	2016-01-10 20:45:29
	2712.02	20888025258426200156	156		广州地铁单程票 1张	8.00	99090387117621		edd1229d9e1741129fd12f1c4bb0a58c20	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	8.00	2016011021001004620092257612	0.00	转账	2016-01-10 20:47:05
	2715.02	20889021983386700156	156		广州地铁单程票 1张	3.00	99130172255671		d64dc36a070c435a93be383e9ad08bd670	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004670078445314	0.00	转账	2016-01-10 20:49:01
	2719.02	20880128264378720156	156		广州地铁单程票 1张	4.00	99001384145871		25cbb33ed05a4bd6a8a54ba945c455e972	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004870086606130	0.00	转账	2016-01-10 20:50:27
	2723.02	20881020478415440156	156		广州地铁单程票 1张	4.00	98936946062541		837ddc62a1434b46a0bee6f04f55854c44	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004540079080988	0.00	转账	2016-01-10 20:51:10
	2725.02	20881120822126250156	156		广州地铁单程票 1张	2.00	99090420964621		ef63a3ba692b48b29044f61df109d8fb25	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004620091369037	0.00	转账	2016-01-10 20:51:34
	2731.02	20880024596086990156	156		广州地铁单程票 1张	6.00	99012983104691		ec60baece7f046ccaf9cd4b8d446055099	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004690096842215	0.00	转账	2016-01-10 20:53:06
	2735.02	20882024430560570156	156		广州地铁单程票 1张	4.00	98929922924051		82e3107eba9948e785b5dd367b73e21457	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004050076254132	0.00	转账	2016-01-10 20:55:46
	2742.02	20884020131402670156	156		广州地铁单程票 1张	7.00	99231782065261		d58abf450b744f3bbd553137bdf005a367	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011021001004260038617494	0.00	转账	2016-01-10 20:57:03
	2746.02	20883023023403530156	156		广州地铁单程票 1张	4.00	99045381112351		2e5ba1e0febc481ebc911fbd00a693fb53	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004350055498704	0.00	转账	2016-01-10 20:58:56
	2750.02	20887027708068320156	156		广州地铁单程票 1张	4.00	99281590909831		8390a890dd594f9cb0959d578faf6e8732	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004830083441119	0.00	转账	2016-01-10 21:00:20
	2755.02	20880025545006850156	156		广州地铁单程票 1张	5.00	99155503433681		76131648a71c4310b1c6fc44a5303dac85	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004680089716943	0.00	转账	2016-01-10 21:00:24
	2761.02	20881021180556050156	156		广州地铁单程票 1张	6.00	99308201604601		0bb46bee65d9467882b7bceed99f54fa05	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004600006905779	0.00	转账	2016-01-10 21:00:39
	2764.02	20889127241579120156	156		广州地铁单程票 1张	3.00	99040907640911		e38301857f82481aa5f149e2c9b8002112	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004910089493336	0.00	转账	2016-01-10 21:01:42
	2774.02	20889128872589900156	156		广州地铁单程票 2张	10.00	98910786619991		ea7d039ee9ae4495bf2e8aebe4c23d0890	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	10.00	2016011021001004990089231452	0.00	转账	2016-01-10 21:01:56
	2778.02	20882127116240370156	156		广州地铁单程票 1张	4.00	99383930236031		adb532a2de4746c5bb4397bfd380c46537	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004030019931550	0.00	转账	2016-01-10 21:02:27
	2790.02	20888021415818080156	156		广州地铁单程票 2张	12.00	99295758757801		3603384e4e58478fba7de2a766887aff08	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	12.00	2016011021001004800081485987	0.00	转账	2016-01-10 21:02:45
	2795.02	20888021062758610156	156		广州地铁单程票 1张	5.00	99538501789861		ad005ae5a36946d2816435d108aaa46961	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004860071893894	0.00	转账	2016-01-10 21:03:50
	2798.02	20881023394093060156	156		广州地铁单程票 1张	3.00	98997967163301		fad4dccc937d44d4838b29768158348706	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004300028000810	0.00	转账	2016-01-10 21:05:20
	2801.02	20883021429764420156	156		广州地铁单程票 1张	3.00	99035890991441		0cee0746a2c741b9ac2dcbd57a8de90c42	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004440063374139	0.00	转账	2016-01-10 21:06:01
	2813.02	20887126597402700156	156		广州地铁单程票 2张	12.00	99187509911271		820e4d33daef48328ad565c22e67866d70	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	12.00	2016011021001004270058999922	0.00	转账	2016-01-10 21:06:02
	2825.02	20880129205401820156	156		广州地铁单程票 3张	12.00	99003951334181		36744e9391994084b2e93a055d753a0082	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	12.00	2016011021001004180094799696	0.00	转账	2016-01-10 21:06:22
	2831.02	20881025864314800156	156		广州地铁单程票 1张	6.00	99301993610481		5943c9e46941457a982320ee40ac693280	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004480047110854	0.00	转账	2016-01-10 21:06:48
	2837.02	20881221025002070156	156		广州地铁单程票 1张	6.00	98904334230201		2f5b0ee43c6447df96418a7285819c5107	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004200001634075	0.00	转账	2016-01-10 21:09:18
	2840.02	20889027621329560156	156		广州地铁单程票 1张	3.00	99063239925951		49b7730cedec43bcbd13b8b3c72ed3e556	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004950073501799	0.00	转账	2016-01-10 21:09:36
	2843.02	20888029135160540156	156		广州地铁单程票 1张	3.00	98930023057051		90a5f072741b47e69ab26b4af27c86bb54	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004050070835372	0.00	转账	2016-01-10 21:09:45
	2857.02	20889027553080410156	156		广州地铁单程票 2张	14.00	99071833637041		ced367208e8c4090a525bdea882ce8c241	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	14.00	2016011021001004040073016631	0.00	转账	2016-01-10 21:09:54
	2860.02	20886023143953950156	156		广州地铁单程票 1张	3.00	99317860226391		1f0068c5f18d486699f5ef70c070c05495	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004390048070786	0.00	转账	2016-01-10 21:09:55
	2862.02	20881021405076000156	156		广州地铁单程票 1张	2.00	99308283995601		ec0e184b95da4af9a737679fa72a86e700	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004600004834993	0.00	转账	2016-01-10 21:11:03
	2864.02	20880028724916070156	156		广州地铁单程票 1张	2.00	99308289355601		fdbe325fa687445c9d515d0f41bc663d07	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004600004834995	0.00	转账	2016-01-10 21:11:42
	2870.02	20887029213922250156	156		广州地铁单程票 2张	6.00	99109262731221		d0f115a2f1114033bbc81da8ed094fa125	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004220040247462	0.00	转账	2016-01-10 21:11:52
	2875.02	20887024782171740156	156		广州地铁单程票 1张	5.00	99457483106171		beea35fd184e4651a29ad50cc75cb89474	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004170003294803	0.00	转账	2016-01-10 21:13:38
	2887.02	20887021475309440156	156		广州地铁单程票 2张	12.00	98926656670941		50b1dcd84bd042a685a94319b855162944	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	12.00	2016011021001004940085018805	0.00	转账	2016-01-10 21:13:42
	2894.02	20885027993821930156	156		广州地铁单程票 1张	7.00	98982028762191		e316daa62d484064b0cb57ca197bbbb893	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011021001004190087019776	0.00	转账	2016-01-10 21:14:10
	2918.02	20880020955022740156	156		广州地铁单程票 4张	24.00	99187580729271		6708cec10c69461e9a59d409974d5d5974	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	24.00	2016011021001004270059397842	0.00	转账	2016-01-10 21:15:22
	2926.02	20880024994739340156	156		广州地铁单程票 2张	8.00	99031960124931		dfbc4b2f132740f697a9ddf50d953fec34	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	8.00	2016011021001004930001288977	0.00	转账	2016-01-10 21:15:34
	2932.02	20885125294225290156	156		广州地铁单程票 1张	6.00	99024057359521		42fe2a5abb89455fa5e33d54ab57c5d029	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004520098022424	0.00	转账	2016-01-10 21:16:08
	2937.02	20885120707421900156	156		广州地铁单程票 1张	5.00	98982045196191		5bb951a911944a4cbc5e9eea3d096f0d90	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004190086678783	0.00	转账	2016-01-10 21:16:22
	2939.02	20880025392937990156	156		广州地铁单程票 1张	2.00	99083240278791		af94711d8b114192a11ad18b1d846b6699	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004790095716483	0.00	转账	2016-01-10 21:16:57
	2946.02	20889027459249090156	156		广州地铁单程票 1张	7.00	99089174936901		c466f282f07f48fe84edb56264628c8b09	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011021001004900009711362	0.00	转账	2016-01-10 21:17:19
	2952.02	20882028478350520156	156		广州地铁单程票 1张	6.00	98930077536051		ef56df9c1a75405ea0cb039aa5577f6152	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004050071090010	0.00	转账	2016-01-10 21:17:28
	2960.02	20885125294225290156	156		广州地铁单程票 1张	8.00	99024067932521		cdfe21d4d4554b6c966047bed69fe83729	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	8.00	2016011021001004520098022524	0.00	转账	2016-01-10 21:17:37
	2970.02	20885028745973840156	156		广州地铁单程票 2张	10.00	99214109251381		433d51d166e54200962ea4bf2983f7cf84	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	10.00	2016011021001004380057862066	0.00	转账	2016-01-10 21:18:20
	2984.02	20889023844574510156	156		广州地铁单程票 2张	14.00	99134859953451		5638ec7024bc4c29a4e2d34eda41611351	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	14.00	2016011021001004450049439059	0.00	转账	2016-01-10 21:18:43
	2990.02	20889022876259020156	156		广州地铁单程票 1张	6.00	99089240436901		eb70ae0fa1ee449dbec218fa7acd0b6002	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004900010873973	0.00	转账	2016-01-10 21:25:48
	3002.02	20884124994088050156	156		广州地铁单程票 2张	12.00	99295938027801		49ab3fed1a8847298a42beb3d9775f5505	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	12.00	2016011021001004800000552112	0.00	转账	2016-01-10 21:26:06
	3008.02	20881024865213330156	156		广州地铁单程票 1张	6.00	99092114447331		f5abb35c8d1046b691c77f663aebd02e33	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004330024624499	0.00	转账	2016-01-10 21:26:27
	3022.02	20885026094075590156	156		广州地铁单程票 2张	14.00	98936394797551		99fb8d9e1412415c87c91ef12e2c634759	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	14.00	2016011021001004550087036570	0.00	转账	2016-01-10 21:27:45
	3027.02	20886022464129420156	156		广州地铁单程票 1张	5.00	98926763759941		79b75d8b02b14722b376d8f4daa51db342	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004940085259493	0.00	转账	2016-01-10 21:29:02
	3029.02	20885122325436470156	156		广州地铁单程票 1张	2.00	99321298183641		397b17d7b9e64e928699193fab2c6e2347	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004640094386046	0.00	转账	2016-01-10 21:29:43
	3035.02	20882123992857420156	156		广州地铁单程票 3张	6.00	99064206750741		2e76c17f104b4fc2b82190913b1a464542	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004740097886676	0.00	转账	2016-01-10 21:31:09
	3037.02	20886021259950410156	156		广州地铁单程票 1张	2.00	99071987590041		cada3c838c7545cc8fbee66fd754077541	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004040073016941	0.00	转账	2016-01-10 21:31:18
	3043.02	20880121245244980156	156		广州地铁单程票 1张	6.00	99181717776491		fefc7546a6df433e8ab2382afa1ae41098	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004490071249954	0.00	转账	2016-01-10 21:36:02
	3050.02	20880022357176030156	156		广州地铁单程票 1张	7.00	99308511885601		0c10cbce26694a2f91ffa84cd45000a403	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011021001004600004976515	0.00	转账	2016-01-10 21:39:40
	3052.02	20880121189745600156	156		广州地铁单程票 1张	2.00	99038132661561		82d6136838cf4eb99507063c25034f3560	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004560077675272	0.00	转账	2016-01-10 21:40:27
	3059.02	20883024359562210156	156		广州地铁单程票 1张	7.00	99109512984221		313a351304b24a6a9185bad33f3c953621	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011021001004220039614418	0.00	转账	2016-01-10 21:42:55
	3063.02	20880023999986030156	156		广州地铁单程票 1张	4.00	99308559608601		ecb9075adc0843eca38699ee4428a28c03	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004600004897706	0.00	转账	2016-01-10 21:45:30
	3070.02	20887028467485900156	156		广州地铁单程票 1张	7.00	99281440241591		f80b47363ec9491ba91da273b7c8987590	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011021001004590076878696	0.00	转账	2016-01-10 21:45:48
	3074.02	20889028480715150156	156		广州地铁单程票 1张	4.00	98947432280511		9dd04b036a0048318845c8a8b3c487c715	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004510085983250	0.00	转账	2016-01-10 21:55:52
	3078.02	20884127462057000156	156		广州地铁单程票 1张	4.00	98985893379701		f0531bfda5be454d84fb5f65326f54e900	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004700005313057	0.00	转账	2016-01-10 21:58:48
	3081.02	20889029320329900156	156		广州地铁单程票 1张	3.00	98911215144991		eafce7b407d94ffc95838c72edf45af790	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004990072524073	0.00	转账	2016-01-10 21:59:47
	3086.02	20885120398631800156	156		广州地铁单程票 1张	5.00	99004385580181		0cc7bb11952b47c69dd7578cd177800180	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004180083261534	0.00	转账	2016-01-10 22:04:43
	3088.02	20880227503125410156	156		广州地铁单程票 1张	2.00	98937489162541		ba9ba789f08a4f76813d2b7a58f0fdca41	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004540079317809	0.00	转账	2016-01-10 22:05:44
	3093.02	20880125157459140156	156		广州地铁单程票 1张	5.00	99041426512911		f4264d237cfe431e9525de8a06ee7c5a14	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004910073633857	0.00	转账	2016-01-10 22:11:15
	3099.02	20889028388449720156	156		广州地铁单程票 1张	6.00	99160240258971		71761ff22bbf4e828900b81d53fb95a372	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004970079832683	0.00	转账	2016-01-10 22:13:39
	3102.02	20883026201718200156	156		广州地铁单程票 1张	3.00	99272403779821		e5073bfb1a64495591e32be76f4a3e8920	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004820067824526	0.00	转账	2016-01-10 22:14:17
	3108.02	20881027516761620156	156		广州地铁单程票 1张	6.00	98906470135161		caeabd863d184c70ae6e5a453e63f36662	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004160076028598	0.00	转账	2016-01-10 22:25:13
	3113.02	20887029616613830156	156		广州地铁单程票 1张	5.00	99214671262381		687ee8bef5c74f5491c50a60a406dcac83	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004380049243576	0.00	转账	2016-01-10 22:31:36
	3115.02	20886022596332350156	156		广州地铁单程票 1张	2.00	99120318774231		adcf990435ef49e392f661ca62f0dffd35	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004230046350769	0.00	转账	2016-01-10 22:36:35
	3133.02	20882026208941750156	156		广州地铁单程票 3张	18.00	99458260497171		78ce27d2e32f43249629a876711b6aa175	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	18.00	2016011021001004170002361489	0.00	转账	2016-01-10 22:53:56
